battery,temperature,solar_panel,health_status
23.400664864737394,47.601263822833815,19.467960247654325,Critical
9.487112163381383,-3.0192857945518634,59.57571073230176,Warning
36.95940829955828,-6.571571274175735,42.88449469871834,Critical
94.34446715484118,92.8213538413381,3.419520392377507,Critical
32.432993778197286,32.37248913871748,0.3897060396729306,Critical
48.27104765102064,52.92594968268699,11.919182666861103,Warning
67.33185474780836,-2.1650527701984896,62.193405574525485,Healthy
33.88766833809283,64.41500237031538,59.73279475225836,Warning
97.31759209155864,91.0420997431922,57.84503882255174,Warning
96.47838667515315,52.625473835333764,2.6642357141508475,Warning
29.810507573108552,5.937808902016267,45.49519948623689,Warning
50.88001609305205,52.56146219776333,90.72420930421725,Healthy
21.965133900660643,75.38847520053284,38.828751946032625,Critical
29.271975401361832,32.774519743927456,58.291511292592105,Healthy
0.0,86.4031531207772,75.10304562567883,Critical
58.05852062415507,62.00280340196499,80.97288909014367,Healthy
47.83139390770716,86.92432417857516,52.83344569775474,Warning
3.1578601544620293,55.96214337138571,90.69801799816324,Critical
23.739198247540234,5.425433221688441,38.24022388586673,Warning
91.43703460702224,26.31224902025208,87.78478179715923,Healthy
19.723782211424364,12.039314268795517,22.799019865923587,Critical
15.55949003087185,89.05628893574145,27.0641472494026,Critical
55.65618925894119,73.95535817699988,3.3322003804603164,Critical
94.57696823425788,64.51478041763143,80.37114829828988,Healthy
23.351996238132372,23.592100240900887,41.792835824715795,Warning
59.643182653050445,5.18843472489606,21.381917885625086,Warning
75.25915565396136,71.07141109644837,26.932474500714672,Critical
25.69190585713442,40.46691383582505,95.82974289038224,Healthy
74.98355255525776,15.13858599359233,86.89139166282389,Healthy
37.01040446277761,58.200173365424796,57.027460574968515,Warning
65.89837333363488,-4.2909152874022105,63.89638922036343,Healthy
70.99113468391783,26.39389145252876,53.001803608508105,Healthy
58.714382469788646,38.93979926425014,41.44761223515916,Healthy
7.461414217211919,9.169425987204765,89.79213056403529,Warning
79.17693759952358,100.85582914183709,13.738087931981852,Critical
30.85955224745217,10.484315524803716,43.72341176981275,Warning
15.81090274313338,5.004254893507576,31.472038976679773,Critical
5.4315567990702895,11.197987357072574,48.9602795691853,Critical
55.545713700535686,74.87445262597078,49.064362926683906,Warning
67.53796888645721,38.912243079186446,46.41847495995938,Healthy
4.172825056394546,56.4559619054211,10.240612087577627,Critical
50.90721821147657,-6.186437321215098,50.78492899044273,Healthy
19.810636051550404,-5.622686586715127,25.3029201752382,Critical
68.04172121370206,38.36116814435518,14.360237563972404,Warning
11.799700066237662,80.19634649420095,6.103054123621298,Critical
68.1103886426142,90.09582044448881,79.72656149287978,Warning
38.54855455990973,-0.551695077998747,42.95014645687885,Critical
93.72072484887234,47.44771592841721,65.48163516206922,Healthy
14.293582582833569,87.2158857596865,70.98299196646933,Critical
35.93795456445433,33.703098718588,65.5019159609878,Healthy
11.241129806922855,81.74681770837603,49.59669339982337,Critical
91.36518698142524,3.414705637413389,39.89764949914155,Healthy
86.51116730411901,94.94542211487246,34.039202940742996,Critical
23.959615365400495,71.81301119966803,61.60235694451727,Warning
68.36103457639851,93.27749502290959,54.17317921735959,Critical
79.78263458169204,64.39456742417983,82.13955914044311,Healthy
58.060394486970964,29.272527035660794,90.2731846728492,Healthy
53.02205508238026,93.67165910921861,15.621477708950747,Critical
22.62146466947678,22.615375685875634,13.61383758427117,Critical
11.165498427822326,24.254013630553736,63.92387046643007,Warning
87.53921402116332,68.06596625713945,23.819631174729146,Warning
91.95635783851769,74.52911028700537,0.0,Critical
63.94832409090215,92.54191088249634,89.123265992657,Warning
32.11400503759431,14.271954135931225,20.517154033029186,Critical
36.506861907269766,77.87837872454897,95.91780905440478,Warning
74.23533706408985,72.2005243974774,66.925082445221,Healthy
93.18358481268758,-1.5508695529619405,77.96111415992239,Healthy
91.60708346373961,31.58581513236155,16.017485918103063,Warning
79.46137664794124,21.702567198238444,22.363127579248008,Warning
60.82039176180248,22.99237146452208,48.93364208969268,Healthy
15.759757464027054,97.8587931915773,22.91727490639981,Critical
11.952022776245947,60.0613926898354,26.52469277939312,Critical
92.70320837555485,69.88653816547873,31.78006870867338,Warning
61.936757416617894,97.59122952268753,10.782484881215954,Critical
0.0,32.281284138973604,25.316993705727842,Critical
9.774251469967714,78.16738380401716,80.05903144935728,Critical
66.11391825207167,34.590163938553836,17.13050472352284,Warning
4.422906532053439,85.71144073184719,7.268678002267425,Critical
13.940872440909231,9.999405454556983,63.37776158716168,Warning
54.08754391738555,94.73067135137768,98.25702600766823,Warning
62.181310954205536,12.87742953782528,33.51655732650759,Healthy
70.40041432963079,23.493316334571443,13.556473295954587,Warning
19.215526216995766,74.43035904153442,55.56140838498929,Warning
72.19865472747112,32.7658524591264,89.99255918747463,Healthy
23.420685260514418,57.24573953967913,80.83718186822021,Warning
32.24596691557675,38.340164957860544,63.08370569594525,Healthy
77.07872646641503,71.64856942832881,31.162917918453562,Warning
69.97707728563236,14.217867064675577,49.986450154529855,Healthy
85.67682205924378,-5.505788582251185,13.618634984035321,Critical
67.72652328292591,23.939697043574597,65.91018009821468,Healthy
57.81753494372829,40.96771295907509,75.47131360502286,Healthy
12.420071054601127,8.810108702984266,97.03042324605613,Warning
35.38283116748437,29.84862230600691,22.159384306317556,Critical
29.746408431421788,32.824506581086375,5.602468336894109,Critical
27.73046393485051,-6.094668463035879,55.32446838191368,Warning
100.0,59.01596852796861,74.68508650989257,Healthy
37.32932886466661,86.22223332495078,78.49352148609104,Critical
88.69964261499976,7.9385547420380815,21.486046992382224,Warning
63.832263566067596,59.63780857330679,20.88770556966732,Warning
75.36860421967783,64.70112803390087,49.75844493594836,Healthy
55.04846993477726,35.525929228466616,29.24110100030637,Healthy
57.65355886212938,66.98650183499947,84.92679710862933,Healthy
50.103553044700554,33.51525534453363,48.79145059239046,Warning
17.79328546062284,47.27349453143332,78.14412414723786,Warning
68.26457884804945,-8.058623682895655,60.65350232915172,Healthy
26.265146587661267,65.06036091829229,74.73917623106117,Warning
3.0892092060461493,60.6633450697228,35.92300849398232,Critical
66.56751602897786,-8.418370969429482,87.07093369065323,Healthy
18.196442562513052,32.48053982107304,30.497809960375115,Critical
95.08603048401729,97.93424874499453,53.57731364483976,Warning
94.3817785762146,36.71099095521335,15.024350523554993,Warning
92.97518472078113,43.56809731277788,49.29915315283138,Healthy
41.46436862470216,87.16531119096024,31.441816806724404,Critical
3.6600299802037037,70.82403349465648,23.735164243339366,Critical
95.26048192353136,54.11179249765905,95.02966460819252,Healthy
43.70046402965132,79.57298426763322,20.310686498007463,Critical
92.15601669556816,84.30842305712592,75.32056314390907,Warning
93.22799811703156,39.784052205025645,99.82142347518513,Healthy
86.66557294872753,43.68851649574316,2.6440229009199943,Warning
29.41207205107831,33.930299081002985,68.83057841021981,Healthy
39.82930151961101,97.93280664740256,27.224778617567853,Critical
90.1429374052179,66.09788546573316,8.945518209527041,Critical
33.87030851331577,0.3836317581896882,39.40104338400449,Critical
20.725933285837712,87.14375749538546,92.7922381728562,Critical
55.9641704142472,42.65204946862642,3.0427041516703683,Warning
91.19383038362477,-3.464047021074486,61.54329765728317,Healthy
69.42938118985427,53.15439327459775,49.75652623808652,Healthy
54.591861567779084,34.57917922022462,86.42229522882381,Healthy
14.392534247394197,87.81138752911768,1.7472318899032846,Critical
63.87189589952338,12.322561775992886,65.81857625156537,Healthy
100.0,77.227975811171,64.59303482712508,Warning
17.716231130336713,53.60294416535696,68.96187667516399,Warning
45.772795992804,-9.50857390561314,93.50174064770117,Healthy
89.50172104682352,92.93472701228809,81.45968808407126,Warning
70.14492442250732,47.44233701031333,4.170103833481658,Warning
69.67980700412981,23.050596362830305,44.497755660075114,Healthy
69.31328562130928,40.359592903063316,44.455047180199614,Healthy
37.93432495826636,84.66000036753027,34.90930384417004,Critical
30.0437462933322,18.476483590800974,49.987992864552794,Warning
84.97146706868672,12.608354542478232,40.46967018631442,Healthy
79.20564798512024,4.697288136504154,43.14495564280072,Healthy
88.83457502691023,22.67324811625565,100.0,Healthy
91.81072490634362,75.84697253868032,6.820396967219137,Critical
46.22836907587912,42.86540852386484,89.60946004677393,Healthy
47.39578009315086,14.965173359293676,46.219136802793095,Healthy
79.37988379611102,4.532238951609969,63.94283835069701,Healthy
68.3332704274517,30.99290688518675,80.73198108160636,Healthy
71.58785689844167,95.79328265628487,35.58018395027156,Critical
76.07676447196796,25.163049060993025,38.23662492714236,Healthy
88.57958549761516,98.00337389405671,42.395141024156125,Critical
39.85293503153267,42.903281753877096,32.92179215202666,Warning
37.89196526851698,11.865730144934522,89.75644900009341,Healthy
8.416217258869713,83.7068722266465,86.54449052399114,Critical
59.30323302188606,39.641074515971376,14.44095393725594,Warning
5.884406618420119,64.54257489882268,11.935274516349097,Critical
45.19129677080584,97.63808312135002,43.61394223050481,Critical
55.77218779387197,-5.425713250972669,8.272858731818129,Critical
27.667456722816013,0.7957897113978101,59.59059853588536,Healthy
61.24130886238939,68.04049276288481,13.282435632901251,Critical
3.559104467818794,19.49870357972087,47.69636387329315,Critical
5.1807223560801186,11.512467048037193,1.4793403652327655,Critical
79.98250542746331,-4.760847737944594,31.806128215689903,Warning
33.55520498890771,-6.494064995961317,64.91880856713473,Warning
15.542543179166662,74.83961616219531,53.10993977930892,Critical
51.986136861323956,3.644199846200121,99.64768973075996,Healthy
77.85445953615917,41.21156279278506,89.48590501864764,Healthy
20.662916468424758,57.65097380988004,34.44505812619763,Critical
64.98522790394097,32.76513866062939,4.544663913148489,Warning
6.711316559287827,-6.2300443822726415,86.44474802206415,Critical
4.7613683971581215,76.80344165933957,91.58177813276784,Critical
55.49344159492419,-8.719243488246661,86.8684416962133,Healthy
57.582415258503445,73.50926153777989,12.183631383726233,Critical
62.17171227674061,83.13125554482866,98.27783184452043,Warning
78.4881853181338,36.732684790088136,27.76118078469166,Warning
98.52493302733431,52.48854946291255,68.62654946397748,Healthy
48.50125004469332,42.493975779078525,93.5763784304965,Healthy
33.402803439894505,32.19836837122883,19.666576031294994,Critical
78.36962183342,87.65051128191985,92.74160946588225,Warning
28.385430587756954,89.04223191095498,29.00333725696871,Critical
43.768573327582594,28.257440599947724,99.0710746793558,Healthy
8.06845920479703,57.199912615300896,30.848030876230514,Critical
0.0,92.80967104083243,95.80384606229528,Critical
99.23502515994159,99.17973648907139,1.7556022343454507,Critical
80.12962994976748,47.99799604529066,68.23687543345984,Healthy
66.27112592315481,44.49132901298991,51.02513596059902,Healthy
41.99737548886945,19.342834035434404,42.10268703147974,Warning
22.137964748618487,98.82828506594913,25.731865001779784,Critical
14.585924975915383,4.128226212170219,70.88990173491818,Warning
27.127206784571428,54.48838565873068,15.674395009063726,Critical
58.14268700120269,22.545482485526474,59.6512041708519,Healthy
73.90364558188844,19.669357554448684,23.220552003610592,Warning
65.08611280425208,34.72247316632928,96.31385544536022,Healthy
24.72024954301206,101.68814514462568,0.3873077479766769,Critical
88.86388536930534,-5.374248044243389,13.918047551136572,Critical
73.00117017118967,56.978366921483754,20.13773896219099,Warning
58.96966735682659,-3.6862558655742084,40.06131128418235,Warning
57.79957666914942,10.876674184413856,25.967914800623497,Warning
44.060635785335286,40.354575864618035,50.17450846733626,Warning
21.922641359960128,45.97116329545298,87.66716770436763,Healthy
35.91548559428667,17.661828497624178,65.17625927268243,Healthy
77.90798588890196,23.79622787060373,61.80645649655139,Healthy
0.0,-0.7052190523613939,9.571356887754632,Critical
12.118718092782366,23.257184499769906,69.04095782925108,Warning
3.354990191999289,98.83188082512902,20.03869776106067,Critical
6.188326208711543,97.85512018474215,82.37922876687462,Critical
86.25200990655463,27.23537175637637,28.469446593842893,Warning
70.53530896129017,51.10267601468497,40.96361334198023,Healthy
52.09243278915845,88.96404094093148,32.036590549440206,Critical
11.770334492205055,-9.685961078723935,88.8481602189119,Critical
47.09053191330437,77.11494852654155,8.559282542129562,Critical
47.08958537566328,91.96276800256634,62.406258454471704,Critical
17.092490635762534,4.240085201437331,14.290159579889911,Critical
43.62612364167294,8.36447251551382,67.2969308461199,Healthy
47.424001269559824,94.01582703748839,86.81220711697829,Critical
62.69756548335464,50.76262294115352,39.62795091455716,Healthy
57.40165737645005,-10.795062457724082,49.23031474666012,Warning
2.9020040620535563,16.147495768246102,92.72310668809686,Warning
31.664145200159698,37.88771936744607,48.39137234440813,Warning
61.59659680028612,69.52900677445452,47.69047644528838,Warning
44.35169516882949,70.14188146349122,53.72910411215639,Healthy
83.03421270562694,94.6129524479952,70.69087905412772,Warning
61.307198572992135,24.04636379856468,10.524557710364999,Warning
17.445923242045403,48.59144847720756,80.97584525639925,Warning
7.05849282792962,44.96677425279974,39.68617055512335,Critical
65.15081474312775,33.987611563269304,6.334384189080257,Warning
2.337476888456602,9.649816115876028,77.37408327578233,Warning
54.394664876733074,98.32832028328862,38.648177272256,Critical
95.56358825025997,87.4617204916541,10.537803443856276,Critical
63.314091468396256,43.11109738722623,65.75408426056308,Healthy
40.044630356471835,56.45043673577322,86.55940571284899,Warning
63.051048046282624,13.599577334406009,83.19411643480915,Healthy
41.541087520835326,46.73219195471771,98.73962611069145,Healthy
51.83747801931359,68.21776938797426,83.96244843752426,Healthy
95.5055998473687,47.59491226081981,0.0,Warning
41.82961786047555,99.49872566374124,37.894767005997764,Critical
96.90165490655735,58.10116257376716,82.76106952941386,Healthy
92.93472606472432,29.436162679761757,35.03279138270337,Healthy
21.70214821101137,72.92533286310581,58.53877259356623,Critical
8.455733261674299,8.826171018319346,59.458615784156535,Warning
8.102379351958897,34.61916231251254,40.75215145686173,Critical
2.34395310108043,31.381638812441533,90.43935846545436,Warning
6.899162663946425,39.08964587547036,47.41894602022637,Critical
68.35296420051,76.05412970569608,43.60507052304118,Warning
8.111455439223635,43.79860139677469,98.99872202744247,Warning
36.933914451536694,77.36477724790664,50.06361020934569,Critical
80.55833517384256,51.361892665986396,19.291765678756676,Warning
3.771716466556503,27.676932568752175,51.67941809788545,Critical
85.89055803376436,76.42800817000499,78.87605349924173,Healthy
30.462020774856384,15.963709308633996,76.4142087911458,Healthy
14.315319090640749,17.95433799917014,81.05990015644097,Warning
71.4368012420185,47.14104009159863,67.36410251843189,Healthy
66.78928814731465,16.84717868735672,24.024522727436434,Warning
84.48476684836818,-9.145284294650772,88.00079715766721,Healthy
69.34932438247785,59.64397537935869,91.97019081753204,Healthy
80.3290906170891,46.095292825609356,18.836523548580757,Warning
21.71997094641552,41.089175227296856,11.811943223426944,Critical
21.435891790506318,97.6725524846345,93.59414303457999,Critical
78.72362075057215,57.80019839741117,88.40931613321807,Healthy
79.38342226147283,87.36242836184744,93.27995377643504,Warning
97.9382024100858,5.747526744723001,96.33310063823859,Healthy
41.04472526569064,53.96701089250363,55.32802095392697,Healthy
37.357870530597175,85.07287259203264,64.48753471164802,Critical
78.02281783178255,51.88662480661579,51.77685337391144,Healthy
35.755050345936695,71.5931127505452,0.0,Critical
92.55785350133104,32.94277541320611,75.08118628449677,Healthy
88.67085509473456,-0.3126615551106018,57.584220694050934,Healthy
44.237246068877745,40.91690393784054,68.58334416799372,Healthy
73.26621644153182,35.87461136704394,53.61367330489492,Healthy
79.45962541188052,87.06932291409625,49.91794068341934,Critical
6.2376159252258,13.913280756272549,18.257480428617647,Critical
89.97879323549225,96.82800507184153,20.600129559280962,Critical
53.42598944801212,95.05993012751784,18.172800936687572,Critical
80.47652729603773,19.46548213613562,17.828607853806794,Warning
32.93362704336263,30.347800580070572,95.19255600224282,Healthy
91.1823416406172,91.14834715248344,14.341573718074022,Critical
36.338596269472596,94.09265562113141,25.85602896216772,Critical
0.8663319892477308,37.210078243852365,56.90605899794351,Warning
90.06868615129873,27.537839892769636,61.05947384019211,Healthy
7.473454123116477,46.68704982698473,13.722580185758746,Critical
38.836388315193815,62.61174673840221,79.67271144578967,Warning
92.71687764474407,21.147389666475906,74.0587533476324,Healthy
98.07550557595927,69.91761232756606,23.089597108493056,Critical
56.16538576168519,-0.7381091767726851,25.577743498487294,Critical
59.92381265032408,-3.9852366879372645,91.8744385904561,Healthy
45.152994927297186,32.8121661392933,82.9973411270484,Healthy
31.268357322968956,28.143563343447752,64.96771046198751,Healthy
35.627983262188636,27.901324358240693,5.756100019243641,Critical
71.93864093966906,44.72928281335974,43.53330124476658,Healthy
84.0731918135733,24.463695017960422,51.6906536820853,Healthy
79.90944698385164,9.560203618279218,24.074730219214118,Warning
76.97253775797923,23.894704290617668,48.435882079214394,Healthy
10.47923328525371,95.28417633481622,58.61900649551216,Critical
48.643391619038674,37.28023075279123,30.376038948184735,Warning
8.533774391221119,35.30172134636847,78.70030160505516,Warning
51.06139534327639,53.14092083795926,79.70257139279907,Healthy
51.258053764539014,99.3877516157408,26.35451876890978,Critical
91.33856256015652,17.260379248153246,82.48771007708801,Healthy
30.03948920181937,63.50646621253638,9.955510310794928,Critical
9.57961493581567,70.07883370300276,84.05619153532622,Critical
16.7474113376254,55.03360707046544,13.430821318408006,Critical
79.68009534026159,-0.3011519529627719,12.114555439397446,Critical
58.005093449930214,65.75963348499413,59.692121468649475,Healthy
12.251345163577872,-2.0237562270344713,43.778950170655136,Critical
2.568660993513973,54.225613427649726,92.2489679097177,Critical
69.82890554949886,73.74891852752042,32.8339774521735,Warning
10.612441162728972,13.380077111165615,25.11426498717092,Critical
80.53145873872667,84.06441165158346,50.44355499104133,Warning
66.10345581823559,-3.602879378023036,42.43405071591804,Warning
8.573522453322655,85.05445609996289,34.043551337956764,Critical
6.669614808612758,42.87645438336625,67.27456019085959,Warning
100.0,14.32003325217984,73.3711922812726,Healthy
34.77110027895785,6.303466191157499,78.99148072897884,Healthy
34.74630403772979,95.2909815831896,97.7043499294983,Critical
75.21694976312152,-4.425434301629589,22.92404923691166,Critical
95.2346918715403,12.505763777961906,71.1046216384046,Healthy
98.1173915674573,28.773180185111986,37.88950885452883,Healthy
71.77266451367394,59.393292108766886,67.08867301901117,Healthy
38.207354694392855,49.67212542994403,47.14914291288225,Warning
11.431282571799294,2.297873051826837,99.95819502954795,Warning
77.06798776248682,23.183090377554063,70.70693567460067,Healthy
56.64492582304643,13.636150244958152,98.97721948125255,Healthy
43.24213467345312,16.40735226565049,77.95475476555184,Healthy
87.02244902793672,34.763040890388595,89.61032776075542,Healthy
17.28950569273792,67.93451612919459,83.9506126507001,Critical
47.849960938719065,15.036938850459098,47.34623069659895,Warning
3.1037130823227193,31.516052857016337,22.25433860510265,Critical
49.17371003109977,30.182948352624383,34.60728106608815,Warning
5.21154218683648,99.05839139898364,0.0,Critical
13.702176701986097,95.61960691345013,54.196999638459886,Critical
12.490082343159655,76.74461133361113,48.28600884149434,Critical
60.668110939924134,15.083147388218542,53.29041574741917,Healthy
73.60766982279206,-3.184001614030025,98.19602673943425,Healthy
56.49922380265378,22.26197177604774,98.25058075019005,Healthy
94.8320197234158,22.791935219695446,17.111031612415907,Warning
33.57504841886049,48.62414066639001,34.454820111337526,Warning
31.950509778424163,76.45347050940913,38.01516716012699,Critical
91.66589078278626,83.96872644399019,35.22573364125154,Critical
25.29359277994049,82.54083341928114,79.49233883310934,Critical
100.0,31.08044314688539,45.771668404587025,Healthy
0.18154295795716568,69.11143157967902,55.068419216283466,Critical
95.0791121658058,23.27096824847072,86.19341352727521,Healthy
1.980230054622477,-5.53556232937655,78.99574833073734,Critical
91.04650613867878,70.2674607635142,16.12702363914748,Critical
53.45130006806244,-12.493246392492239,66.71638907420187,Healthy
99.06481447713476,32.99302300392845,45.57426135066321,Healthy
11.265102106125916,25.738003838206623,32.20655953082791,Critical
56.60025250157811,63.150662301463704,7.871371517743244,Critical
94.41428064934814,76.51130012925488,44.02738688058196,Warning
50.267057929607795,25.16422049785142,36.48732646002529,Healthy
64.9858437112887,78.12938513450325,23.145041612075538,Critical
72.7000674564255,24.89007189389821,65.24874563374705,Healthy
47.10914717354523,41.994484455329385,75.70693555663757,Healthy
68.4464742520226,69.7456966749746,21.76401792724005,Critical
63.33645268950428,65.31988885959073,7.706995072426334,Critical
91.43890855365117,103.12973600982697,86.41446008556422,Warning
2.0288960557012805,16.210036307920817,0.0,Critical
24.166356424027732,63.367619795291766,91.53858545065441,Warning
93.87900317261172,59.79210180361474,61.61989512142072,Healthy
91.28601872834011,91.26469126390934,31.967448078178336,Critical
51.0456165165071,6.188594409097879,27.666925782084963,Critical
63.26560088338607,72.85811751553773,2.9729134058894235,Critical
31.244286680806976,54.58685636420398,23.701317608012236,Critical
